run,epoch,time,node,success_rate,avg_latency,drop_rate,trust_score,packets_forwarded,invalid_sig,is_malicious,alpha,rho,theta,block_size
alpha30_run2,57,560,10.0.0.3,1.0,139.55,0.0,0.9315,196,0,0,0.3,0.0325,0.4843,19
alpha30_run2,57,560,10.0.0.4,1.0,150.66,0.0,0.9276,198,0,0,0.3,0.0325,0.4843,19
alpha30_run2,57,560,10.0.0.5,0.9996,373.38,0.0004,0.7694,24,3,1,0.3,0.0325,0.4843,19
alpha30_run2,58,570,10.0.0.1,1.0,144.0,0.0,0.9321,205,0,0,0.3,0.0331,0.484,19
alpha30_run2,58,570,10.0.0.2,1.0,113.7,0.0,0.9217,173,0,0,0.3,0.0331,0.484,19
alpha30_run2,58,570,10.0.0.3,1.0,136.91,0.0,0.9315,197,0,0,0.3,0.0331,0.484,19
alpha30_run2,58,570,10.0.0.4,1.0,150.66,0.0,0.9267,198,0,0,0.3,0.0331,0.484,19
alpha30_run2,58,570,10.0.0.5,0.897,373.38,0.103,0.7579,24,3,1,0.3,0.0331,0.484,19
alpha30_run2,59,580,10.0.0.1,1.0,144.0,0.0,0.9309,205,0,0,0.3,0.0321,0.4844,19
alpha30_run2,59,580,10.0.0.2,1.0,130.44,0.0,0.9257,181,0,0,0.3,0.0321,0.4844,19
alpha30_run2,59,580,10.0.0.3,1.0,131.65,0.0,0.9323,204,0,0,0.3,0.0321,0.4844,19
alpha30_run2,59,580,10.0.0.4,1.0,150.66,0.0,0.9261,198,0,0,0.3,0.0321,0.4844,19
alpha30_run2,59,580,10.0.0.5,0.9279,373.38,0.0721,0.7572,24,3,1,0.3,0.0321,0.4844,19
alpha30_run2,60,590,10.0.0.1,1.0,134.96,0.0,0.9314,208,0,0,0.3,0.0325,0.4843,19
alpha30_run2,60,590,10.0.0.2,0.79,118.31,0.0,0.8987,184,0,0,0.3,0.0325,0.4843,19
alpha30_run2,60,590,10.0.0.3,1.0,129.41,0.0,0.9332,208,0,0,0.3,0.0325,0.4843,19
alpha30_run2,60,590,10.0.0.4,1.0,150.66,0.0,0.9257,198,0,0,0.3,0.0325,0.4843,19
alpha30_run2,60,590,10.0.0.5,0.9647,373.38,0.0353,0.7656,24,3,1,0.3,0.0325,0.4843,19
alpha30_run3,1,0,10.0.0.1,0.86,104.0,0.0,0.8234,1,0,0,0.3,0.4,0.3571,12
alpha30_run3,1,0,10.0.0.2,0.8,100.0,0.0,0.815,0,0,0,0.3,0.4,0.3571,12
alpha30_run3,1,0,10.0.0.3,0.8,100.0,0.0,0.815,0,0,0,0.3,0.4,0.3571,12
alpha30_run3,1,0,10.0.0.4,0.86,100.0,0.0,0.824,0,0,0,0.3,0.4,0.3571,12
alpha30_run3,1,0,10.0.0.5,0.8,100.0,0.0,0.815,0,0,1,0.3,0.4,0.3571,12
alpha30_run3,2,10,10.0.0.1,0.9944,107.79,0.0,0.8594,4,0,0,0.3,0.1524,0.4339,17
alpha30_run3,2,10,10.0.0.2,0.9765,117.92,0.0,0.8493,3,0,0,0.3,0.1524,0.4339,17
alpha30_run3,2,10,10.0.0.3,0.9919,104.05,0.0,0.8537,3,0,0,0.3,0.1524,0.4339,17
alpha30_run3,2,10,10.0.0.4,0.9885,99.08,0.0,0.8602,3,0,0,0.3,0.1524,0.4339,17
alpha30_run3,2,10,10.0.0.5,0.9314,243.88,0.0,0.8236,3,0,1,0.3,0.1524,0.4339,17
alpha30_run3,3,20,10.0.0.1,0.9997,120.96,0.0,0.8834,8,0,0,0.3,0.0673,0.4685,19
alpha30_run3,3,20,10.0.0.2,0.9981,96.81,0.0,0.8797,5,0,0,0.3,0.0673,0.4685,19
alpha30_run3,3,20,10.0.0.3,0.9993,103.9,0.0,0.8819,6,0,0,0.3,0.0673,0.4685,19
alpha30_run3,3,20,10.0.0.4,0.9995,98.37,0.0,0.8873,7,0,0,0.3,0.0673,0.4685,19
alpha30_run3,3,20,10.0.0.5,0.9835,278.75,0.0,0.8323,5,0,1,0.3,0.0673,0.4685,19
alpha30_run3,4,30,10.0.0.1,0.9999,117.77,0.0,0.9007,10,0,0,0.3,0.0228,0.4889,20
alpha30_run3,4,30,10.0.0.2,0.9998,123.44,0.0,0.8972,8,0,0,0.3,0.0228,0.4889,20
alpha30_run3,4,30,10.0.0.3,0.9999,123.92,0.0,0.8987,8,0,0,0.3,0.0228,0.4889,20
alpha30_run3,4,30,10.0.0.4,0.9998,107.49,0.0,0.905,10,0,0,0.3,0.0228,0.4889,20
alpha30_run3,4,30,10.0.0.5,0.9981,340.08,0.0,0.8313,6,0,1,0.3,0.0228,0.4889,20
alpha30_run3,5,40,10.0.0.1,1.0,113.98,0.0,0.9134,15,0,0,0.3,0.0525,0.475,19
alpha30_run3,5,40,10.0.0.2,1.0,131.62,0.0,0.9083,10,0,0,0.3,0.0525,0.475,19
alpha30_run3,5,40,10.0.0.3,1.0,123.92,0.0,0.9105,8,0,0,0.3,0.0525,0.475,19
alpha30_run3,5,40,10.0.0.4,1.0,108.53,0.0,0.9172,16,0,0,0.3,0.0525,0.475,19
alpha30_run3,5,40,10.0.0.5,0.8966,340.08,0.1029,0.8061,6,0,1,0.3,0.0525,0.475,19
alpha30_run3,6,50,10.0.0.1,1.0,138.07,0.0,0.9187,19,0,0,0.3,0.0507,0.4759,19
alpha30_run3,6,50,10.0.0.2,1.0,133.79,0.0,0.9157,14,0,0,0.3,0.0507,0.4759,19
alpha30_run3,6,50,10.0.0.3,1.0,112.66,0.0,0.9205,15,0,0,0.3,0.0507,0.4759,19
alpha30_run3,6,50,10.0.0.4,1.0,107.56,0.0,0.9259,21,0,0,0.3,0.0507,0.4759,19
alpha30_run3,6,50,10.0.0.5,0.9411,340.08,0.0589,0.5991,6,0,1,0.3,0.0507,0.4759,19
alpha30_run3,7,60,10.0.0.1,1.0,127.2,0.0,0.924,26,0,0,0.3,0.0574,0.4728,19
alpha30_run3,7,60,10.0.0.2,1.0,109.82,0.0,0.9246,21,0,0,0.3,0.0574,0.4728,19
alpha30_run3,7,60,10.0.0.3,1.0,138.63,0.0,0.9235,19,0,0,0.3,0.0574,0.4728,19
alpha30_run3,7,60,10.0.0.4,1.0,132.26,0.0,0.9283,27,0,0,0.3,0.0574,0.4728,19
alpha30_run3,7,60,10.0.0.5,0.9447,370.72,0.0553,0.6505,7,0,1,0.3,0.0574,0.4728,19
alpha30_run3,8,70,10.0.0.1,1.0,148.43,0.0,0.9245,31,0,0,0.3,0.0501,0.4761,19
alpha30_run3,8,70,10.0.0.2,1.0,119.27,0.0,0.9293,26,0,0,0.3,0.0501,0.4761,19
alpha30_run3,8,70,10.0.0.3,0.853,138.63,0.0,0.9036,19,0,0,0.3,0.0501,0.4761,19
alpha30_run3,8,70,10.0.0.4,1.0,120.39,0.0,0.9317,32,0,0,0.3,0.0501,0.4761,19
alpha30_run3,8,70,10.0.0.5,0.8397,370.72,0.1603,0.6613,7,0,1,0.3,0.0501,0.4761,19
alpha30_run3,9,80,10.0.0.1,1.0,141.76,0.0,0.9259,34,0,0,0.3,0.0424,0.4797,19
alpha30_run3,9,80,10.0.0.2,1.0,132.51,0.0,0.9306,27,0,0,0.3,0.0424,0.4797,19
alpha30_run3,9,80,10.0.0.3,0.9958,110.17,0.0,0.9154,25,0,0,0.3,0.0424,0.4797,19
alpha30_run3,9,80,10.0.0.4,0.8971,101.91,0.0,0.9215,33,0,0,0.3,0.0424,0.4797,19
alpha30_run3,9,80,10.0.0.5,0.945,370.72,0.055,0.6941,7,0,1,0.3,0.0424,0.4797,19
alpha30_run3,10,90,10.0.0.1,1.0,142.24,0.0,0.9268,36,0,0,0.3,0.0437,0.4791,19
alpha30_run3,10,90,10.0.0.2,1.0,117.92,0.0,0.9338,30,0,0,0.3,0.0437,0.4791,19
alpha30_run3,10,90,10.0.0.3,0.9997,137.21,0.0,0.9201,29,0,0,0.3,0.0437,0.4791,19
alpha30_run3,10,90,10.0.0.4,0.9879,119.87,0.0,0.9253,36,0,0,0.3,0.0437,0.4791,19
alpha30_run3,10,90,10.0.0.5,0.7808,375.34,0.2192,0.677,9,0,1,0.3,0.0437,0.4791,19
alpha30_run3,11,100,10.0.0.1,1.0,133.11,0.0,0.9288,40,0,0,0.3,0.0448,0.4786,19
alpha30_run3,11,100,10.0.0.2,1.0,113.5,0.0,0.9366,35,0,0,0.3,0.0448,0.4786,19
alpha30_run3,11,100,10.0.0.3,0.9999,122.85,0.0,0.9257,31,0,0,0.3,0.0448,0.4786,19
alpha30_run3,11,100,10.0.0.4,0.9971,116.66,0.0,0.9297,38,0,0,0.3,0.0448,0.4786,19
alpha30_run3,11,100,10.0.0.5,0.9632,375.34,0.0368,0.7087,9,0,1,0.3,0.0448,0.4786,19
alpha30_run3,12,110,10.0.0.1,1.0,110.71,0.0,0.9335,43,0,0,0.3,0.04,0.4808,19
alpha30_run3,12,110,10.0.0.2,1.0,115.66,0.0,0.9383,36,0,0,0.3,0.04,0.4808,19
alpha30_run3,12,110,10.0.0.3,1.0,128.98,0.0,0.9286,36,0,0,0.3,0.04,0.4808,19
alpha30_run3,12,110,10.0.0.4,0.9999,107.96,0.0,0.9346,41,0,0,0.3,0.04,0.4808,19
alpha30_run3,12,110,10.0.0.5,0.9912,407.65,0.0088,0.734,10,0,1,0.3,0.04,0.4808,19
alpha30_run3,13,120,10.0.0.1,1.0,136.28,0.0,0.933,46,0,0,0.3,0.0357,0.4828,19
alpha30_run3,13,120,10.0.0.2,1.0,118.27,0.0,0.9391,42,0,0,0.3,0.0357,0.4828,19
alpha30_run3,13,120,10.0.0.3,1.0,115.2,0.0,0.9327,43,0,0,0.3,0.0357,0.4828,19
alpha30_run3,13,120,10.0.0.4,1.0,120.15,0.0,0.9362,44,0,0,0.3,0.0357,0.4828,19
alpha30_run3,13,120,10.0.0.5,0.999,391.88,0.001,0.7548,12,0,1,0.3,0.0357,0.4828,19
alpha30_run3,14,130,10.0.0.1,1.0,139.18,0.0,0.9323,48,0,0,0.3,0.0338,0.4837,19
alpha30_run3,14,130,10.0.0.2,1.0,118.27,0.0,0.9396,42,0,0,0.3,0.0338,0.4837,19
alpha30_run3,14,130,10.0.0.3,1.0,118.3,0.0,0.9352,46,0,0,0.3,0.0338,0.4837,19
alpha30_run3,14,130,10.0.0.4,1.0,129.81,0.0,0.9359,45,0,0,0.3,0.0338,0.4837,19
alpha30_run3,14,130,10.0.0.5,0.7896,391.88,0.2104,0.7191,12,0,1,0.3,0.0338,0.4837,19
alpha30_run3,15,140,10.0.0.1,1.0,127.14,0.0,0.9335,58,0,0,0.3,0.0354,0.4829,19
alpha30_run3,15,140,10.0.0.2,1.0,128.88,0.0,0.9384,43,0,0,0.3,0.0354,0.4829,19
alpha30_run3,15,140,10.0.0.3,1.0,125.48,0.0,0.9358,48,0,0,0.3,0.0354,0.4829,19
alpha30_run3,15,140,10.0.0.4,1.0,123.01,0.0,0.9367,46,0,0,0.3,0.0354,0.4829,19
alpha30_run3,15,140,10.0.0.5,0.9278,391.88,0.0722,0.7272,12,0,1,0.3,0.0354,0.4829,19
alpha30_run3,16,150,10.0.0.1,1.0,127.14,0.0,0.9344,58,0,0,0.3,0.0345,0.4833,19
alpha30_run3,16,150,10.0.0.2,1.0,108.79,0.0,0.9406,46,0,0,0.3,0.0345,0.4833,19
alpha30_run3,16,150,10.0.0.3,1.0,130.95,0.0,0.9354,49,0,0,0.3,0.0345,0.4833,19
alpha30_run3,16,150,10.0.0.4,1.0,109.99,0.0,0.9392,52,0,0,0.3,0.0345,0.4833,19
alpha30_run3,16,150,10.0.0.5,0.6879,391.88,0.3121,0.6754,12,0,1,0.3,0.0345,0.4833,19
alpha30_run3,17,160,10.0.0.1,1.0,145.62,0.0,0.9322,66,0,0,0.3,0.0443,0.4788,19
alpha30_run3,17,160,10.0.0.2,1.0,139.93,0.0,0.9374,50,0,0,0.3,0.0443,0.4788,19
alpha30_run3,17,160,10.0.0.3,0.9496,123.31,0.0,0.9287,53,0,0,0.3,0.0443,0.4788,19
alpha30_run3,17,160,10.0.0.4,0.853,113.8,0.0,0.9183,55,0,0,0.3,0.0443,0.4788,19
alpha30_run3,17,160,10.0.0.5,0.9251,391.88,0.0749,0.696,12,0,1,0.3,0.0443,0.4788,19
alpha30_run3,18,170,10.0.0.1,1.0,133.98,0.0,0.9325,72,0,0,0.3,0.0426,0.4796,19
alpha30_run3,18,170,10.0.0.2,0.9647,139.93,0.0,0.9299,50,0,0,0.3,0.0426,0.4796,19
alpha30_run3,18,170,10.0.0.3,0.999,120.15,0.0,0.9319,62,0,0,0.3,0.0426,0.4796,19
alpha30_run3,18,170,10.0.0.4,0.9971,138.03,0.0,0.9217,59,0,0,0.3,0.0426,0.4796,19
alpha30_run3,18,170,10.0.0.5,0.8845,391.88,0.1155,0.7007,12,0,1,0.3,0.0426,0.4796,19
alpha30_run3,19,180,10.0.0.1,1.0,101.34,0.0,0.9375,78,0,0,0.3,0.0403,0.4806,19
alpha30_run3,19,180,10.0.0.2,0.999,132.03,0.0,0.931,56,0,0,0.3,0.0403,0.4806,19
alpha30_run3,19,180,10.0.0.3,0.9999,134.02,0.0,0.9322,66,0,0,0.3,0.0403,0.4806,19
alpha30_run3,19,180,10.0.0.4,0.9999,138.03,0.0,0.9244,59,0,0,0.3,0.0403,0.4806,19
alpha30_run3,19,180,10.0.0.5,0.9192,391.88,0.0808,0.7123,12,0,1,0.3,0.0403,0.4806,19
alpha30_run3,20,190,10.0.0.1,1.0,126.67,0.0,0.9373,80,0,0,0.3,0.0417,0.48,19
alpha30_run3,20,190,10.0.0.2,0.9999,143.9,0.0,0.9301,57,0,0,0.3,0.0417,0.48,19
alpha30_run3,20,190,10.0.0.3,1.0,115.39,0.0,0.9353,70,0,0,0.3,0.0417,0.48,19
alpha30_run3,20,190,10.0.0.4,1.0,114.99,0.0,0.9299,68,0,0,0.3,0.0417,0.48,19
alpha30_run3,20,190,10.0.0.5,0.7764,391.88,0.2236,0.4862,12,0,1,0.3,0.0417,0.48,19
alpha30_run3,21,200,10.0.0.1,1.0,123.23,0.0,0.9376,82,0,0,0.3,0.0461,0.4779,19
alpha30_run3,21,200,10.0.0.2,1.0,101.65,0.0,0.9358,65,0,0,0.3,0.0461,0.4779,19
alpha30_run3,21,200,10.0.0.3,1.0,117.47,0.0,0.9371,75,0,0,0.3,0.0461,0.4779,19
alpha30_run3,21,200,10.0.0.4,0.853,92.46,0.0,0.915,73,0,0,0.3,0.0461,0.4779,19
alpha30_run3,21,200,10.0.0.5,0.9624,391.88,0.0376,0.5725,12,0,1,0.3,0.0461,0.4779,19
alpha30_run3,22,210,10.0.0.1,1.0,129.61,0.0,0.9369,89,0,0,0.3,0.0433,0.4793,19
alpha30_run3,22,210,10.0.0.2,0.928,98.25,0.0,0.9295,66,0,0,0.3,0.0433,0.4793,19
alpha30_run3,22,210,10.0.0.3,1.0,128.66,0.0,0.9366,81,0,0,0.3,0.0433,0.4793,19
alpha30_run3,22,210,10.0.0.4,0.9496,106.84,0.0,0.9169,74,0,0,0.3,0.0433,0.4793,19
alpha30_run3,22,210,10.0.0.5,0.8467,398.0,0.1533,0.6043,13,0,1,0.3,0.0433,0.4793,19
alpha30_run3,23,220,10.0.0.1,1.0,131.17,0.0,0.9361,96,0,0,0.3,0.0419,0.4799,19
alpha30_run3,23,220,10.0.0.2,0.9971,134.06,0.0,0.9301,69,0,0,0.3,0.0419,0.4799,19
alpha30_run3,23,220,10.0.0.3,1.0,118.41,0.0,0.9379,83,0,0,0.3,0.0419,0.4799,19
alpha30_run3,23,220,10.0.0.4,0.9958,120.69,0.0,0.9231,78,0,0,0.3,0.0419,0.4799,19
alpha30_run3,23,220,10.0.0.5,0.9474,398.0,0.0526,0.4507,13,0,1,0.3,0.0419,0.4799,19
alpha30_run3,24,230,10.0.0.1,1.0,131.17,0.0,0.9356,96,0,0,0.3,0.0423,0.4797,19
alpha30_run3,24,230,10.0.0.2,1.0,96.03,0.0,0.9367,83,0,0,0.3,0.0423,0.4797,19
alpha30_run3,24,230,10.0.0.3,1.0,114.37,0.0,0.9394,88,0,0,0.3,0.0423,0.4797,19
alpha30_run3,24,230,10.0.0.4,0.8964,123.13,0.0,0.9122,79,0,0,0.3,0.0423,0.4797,19
alpha30_run3,24,230,10.0.0.5,0.682,398.0,0.318,0.4794,13,0,1,0.3,0.0423,0.4797,19
alpha30_run3,25,240,10.0.0.1,1.0,146.86,0.0,0.9329,97,0,0,0.3,0.0419,0.4799,19
alpha30_run3,25,240,10.0.0.2,1.0,124.61,0.0,0.937,92,0,0,0.3,0.0419,0.4799,19
alpha30_run3,25,240,10.0.0.3,1.0,123.44,0.0,0.939,98,0,0,0.3,0.0419,0.4799,19
alpha30_run3,25,240,10.0.0.4,0.9492,123.13,0.0,0.9124,79,0,0,0.3,0.0419,0.4799,19
alpha30_run3,25,240,10.0.0.5,0.9236,398.0,0.0764,0.5576,13,0,1,0.3,0.0419,0.4799,19
alpha30_run3,26,250,10.0.0.1,1.0,119.17,0.0,0.9352,101,0,0,0.3,0.0414,0.4801,19
alpha30_run3,26,250,10.0.0.2,1.0,131.88,0.0,0.9361,94,0,0,0.3,0.0414,0.4801,19
alpha30_run3,26,250,10.0.0.3,1.0,129.59,0.0,0.9379,99,0,0,0.3,0.0414,0.4801,19
alpha30_run3,26,250,10.0.0.4,0.9878,148.03,0.0,0.9147,81,0,0,0.3,0.0414,0.4801,19
alpha30_run3,26,250,10.0.0.5,0.9969,427.25,0.0031,0.6296,14,0,1,0.3,0.0414,0.4801,19
alpha30_run3,27,260,10.0.0.1,0.79,123.72,0.0,0.9046,103,0,0,0.3,0.0395,0.481,19
alpha30_run3,27,260,10.0.0.2,1.0,131.88,0.0,0.9355,94,0,0,0.3,0.0395,0.481,19
alpha30_run3,27,260,10.0.0.3,1.0,129.59,0.0,0.9371,99,0,0,0.3,0.0395,0.481,19
alpha30_run3,27,260,10.0.0.4,0.9986,125.88,0.0,0.9212,85,0,0,0.3,0.0395,0.481,19
alpha30_run3,27,260,10.0.0.5,0.9993,417.61,0.0007,0.6805,15,0,1,0.3,0.0395,0.481,19
alpha30_run3,28,270,10.0.0.1,0.9496,123.72,0.0,0.9071,103,0,0,0.3,0.0394,0.481,19
alpha30_run3,28,270,10.0.0.2,1.0,131.88,0.0,0.9351,94,0,0,0.3,0.0394,0.481,19
alpha30_run3,28,270,10.0.0.3,1.0,124.09,0.0,0.9373,100,0,0,0.3,0.0394,0.481,19
alpha30_run3,28,270,10.0.0.4,1.0,125.21,0.0,0.926,102,0,0,0.3,0.0394,0.481,19
alpha30_run3,28,270,10.0.0.5,0.9999,427.41,0.0001,0.7163,16,1,1,0.3,0.0394,0.481,19
alpha30_run3,29,280,10.0.0.1,0.9958,121.02,0.0,0.9162,106,0,0,0.3,0.0386,0.4814,19
alpha30_run3,29,280,10.0.0.2,1.0,126.94,0.0,0.9355,104,0,0,0.3,0.0386,0.4814,19
alpha30_run3,29,280,10.0.0.3,1.0,127.51,0.0,0.937,105,0,0,0.3,0.0386,0.4814,19
alpha30_run3,29,280,10.0.0.4,1.0,134.25,0.0,0.9281,105,0,0,0.3,0.0386,0.4814,19
alpha30_run3,29,280,10.0.0.5,1.0,415.11,0.0,0.7414,17,2,1,0.3,0.0386,0.4814,19
alpha30_run3,30,290,10.0.0.1,0.9999,117.74,0.0,0.9236,116,0,0,0.3,0.039,0.4813,19
alpha30_run3,30,290,10.0.0.2,1.0,134.7,0.0,0.9346,105,0,0,0.3,0.039,0.4813,19
alpha30_run3,30,290,10.0.0.3,1.0,143.95,0.0,0.9343,109,0,0,0.3,0.039,0.4813,19
alpha30_run3,30,290,10.0.0.4,1.0,100.45,0.0,0.9346,111,0,0,0.3,0.039,0.4813,19
alpha30_run3,30,290,10.0.0.5,0.9879,379.72,0.0121,0.7591,18,2,1,0.3,0.039,0.4813,19
alpha30_run3,31,300,10.0.0.1,1.0,120.2,0.0,0.9285,121,0,0,0.3,0.0387,0.4814,19
alpha30_run3,31,300,10.0.0.2,1.0,110.32,0.0,0.9377,109,0,0,0.3,0.0387,0.4814,19
alpha30_run3,31,300,10.0.0.3,1.0,143.95,0.0,0.9324,109,0,0,0.3,0.0387,0.4814,19
alpha30_run3,31,300,10.0.0.4,1.0,138.04,0.0,0.9335,118,0,0,0.3,0.0387,0.4814,19
alpha30_run3,31,300,10.0.0.5,0.8961,379.72,0.1039,0.7495,18,2,1,0.3,0.0387,0.4814,19
alpha30_run3,32,310,10.0.0.1,1.0,119.6,0.0,0.932,123,0,0,0.3,0.0367,0.4823,19
alpha30_run3,32,310,10.0.0.2,1.0,109.43,0.0,0.94,117,0,0,0.3,0.0367,0.4823,19
alpha30_run3,32,310,10.0.0.3,1.0,143.95,0.0,0.9311,109,0,0,0.3,0.0367,0.4823,19
alpha30_run3,32,310,10.0.0.4,1.0,138.04,0.0,0.9328,118,0,0,0.3,0.0367,0.4823,19
alpha30_run3,32,310,10.0.0.5,0.9491,379.72,0.0509,0.7555,18,2,1,0.3,0.0367,0.4823,19
alpha30_run3,33,320,10.0.0.1,1.0,120.33,0.0,0.9344,132,0,0,0.3,0.0375,0.4819,19
alpha30_run3,33,320,10.0.0.2,1.0,131.21,0.0,0.9383,126,0,0,0.3,0.0375,0.4819,19
alpha30_run3,33,320,10.0.0.3,1.0,146.13,0.0,0.9299,110,0,0,0.3,0.0375,0.4819,19
alpha30_run3,33,320,10.0.0.4,1.0,140.63,0.0,0.9318,120,0,0,0.3,0.0375,0.4819,19
alpha30_run3,33,320,10.0.0.5,0.6878,379.72,0.3122,0.6969,18,2,1,0.3,0.0375,0.4819,19
alpha30_run3,34,330,10.0.0.1,1.0,126.71,0.0,0.9351,136,0,0,0.3,0.0375,0.4819,19
alpha30_run3,34,330,10.0.0.2,1.0,139.42,0.0,0.9359,130,0,0,0.3,0.0375,0.4819,19
alpha30_run3,34,330,10.0.0.3,1.0,143.59,0.0,0.9294,115,0,0,0.3,0.0375,0.4819,19
alpha30_run3,34,330,10.0.0.4,1.0,140.63,0.0,0.9312,120,0,0,0.3,0.0375,0.4819,19
alpha30_run3,34,330,10.0.0.5,0.9633,379.72,0.0367,0.7221,18,2,1,0.3,0.0375,0.4819,19
alpha30_run3,35,340,10.0.0.1,0.79,101.33,0.0,0.9078,141,0,0,0.3,0.0368,0.4822,19
alpha30_run3,35,340,10.0.0.2,1.0,139.42,0.0,0.9342,130,0,0,0.3,0.0368,0.4822,19
alpha30_run3,35,340,10.0.0.3,1.0,124.7,0.0,0.9318,118,0,0,0.3,0.0368,0.4822,19
alpha30_run3,35,340,10.0.0.4,1.0,140.63,0.0,0.9307,120,0,0,0.3,0.0368,0.4822,19
alpha30_run3,35,340,10.0.0.5,0.682,379.72,0.318,0.4722,18,2,1,0.3,0.0368,0.4822,19
alpha30_run3,36,350,10.0.0.1,0.9496,101.33,0.0,0.9127,141,0,0,0.3,0.0361,0.4826,19
alpha30_run3,36,350,10.0.0.2,1.0,139.42,0.0,0.933,130,0,0,0.3,0.0361,0.4826,19
alpha30_run3,36,350,10.0.0.3,1.0,122.85,0.0,0.9339,132,0,0,0.3,0.0361,0.4826,19
alpha30_run3,36,350,10.0.0.4,1.0,140.63,0.0,0.9304,120,0,0,0.3,0.0361,0.4826,19
alpha30_run3,36,350,10.0.0.5,0.9236,379.72,0.0764,0.5552,18,2,1,0.3,0.0361,0.4826,19
alpha30_run3,37,360,10.0.0.1,0.9971,120.7,0.0,0.9204,145,0,0,0.3,0.0355,0.4829,19
alpha30_run3,37,360,10.0.0.2,1.0,129.22,0.0,0.9337,132,0,0,0.3,0.0355,0.4829,19
alpha30_run3,37,360,10.0.0.3,1.0,131.79,0.0,0.9339,139,0,0,0.3,0.0355,0.4829,19
alpha30_run3,37,360,10.0.0.4,1.0,148.46,0.0,0.929,123,0,0,0.3,0.0355,0.4829,19
alpha30_run3,37,360,10.0.0.5,0.9738,379.72,0.0262,0.6254,18,2,1,0.3,0.0355,0.4829,19
alpha30_run3,38,370,10.0.0.1,0.9998,124.78,0.0,0.9255,147,0,0,0.3,0.0345,0.4833,19
alpha30_run3,38,370,10.0.0.2,1.0,127.99,0.0,0.9344,145,0,0,0.3,0.0345,0.4833,19
alpha30_run3,38,370,10.0.0.3,1.0,139.98,0.0,0.9328,140,0,0,0.3,0.0345,0.4833,19
alpha30_run3,38,370,10.0.0.4,1.0,148.46,0.0,0.9281,123,0,0,0.3,0.0345,0.4833,19
alpha30_run3,38,370,10.0.0.5,0.9937,375.83,0.0063,0.6799,20,2,1,0.3,0.0345,0.4833,19
alpha30_run3,39,380,10.0.0.1,0.9999,122.71,0.0,0.9294,148,0,0,0.3,0.0342,0.4834,19
alpha30_run3,39,380,10.0.0.2,1.0,131.07,0.0,0.9344,146,0,0,0.3,0.0342,0.4834,19
alpha30_run3,39,380,10.0.0.3,1.0,139.98,0.0,0.9319,140,0,0,0.3,0.0342,0.4834,19
alpha30_run3,39,380,10.0.0.4,1.0,104.04,0.0,0.934,133,0,0,0.3,0.0342,0.4834,19
alpha30_run3,39,380,10.0.0.5,0.9998,424.7,0.0002,0.7159,22,2,1,0.3,0.0342,0.4834,19
alpha30_run3,40,390,10.0.0.1,1.0,128.96,0.0,0.9313,151,0,0,0.3,0.0328,0.4841,19
alpha30_run3,40,390,10.0.0.2,1.0,133.59,0.0,0.9341,147,0,0,0.3,0.0328,0.4841,19
alpha30_run3,40,390,10.0.0.3,1.0,139.98,0.0,0.9314,140,0,0,0.3,0.0328,0.4841,19
alpha30_run3,40,390,10.0.0.4,1.0,140.66,0.0,0.9327,138,0,0,0.3,0.0328,0.4841,19
alpha30_run3,40,390,10.0.0.5,1.0,424.7,0.0,0.7411,22,2,1,0.3,0.0328,0.4841,19
alpha30_run3,41,400,10.0.0.1,1.0,154.95,0.0,0.9286,153,0,0,0.3,0.0342,0.4835,19
alpha30_run3,41,400,10.0.0.2,1.0,103.0,0.0,0.9384,150,0,0,0.3,0.0342,0.4835,19
alpha30_run3,41,400,10.0.0.3,1.0,139.98,0.0,0.931,140,0,0,0.3,0.0342,0.4835,19
alpha30_run3,41,400,10.0.0.4,1.0,120.54,0.0,0.9348,148,0,0,0.3,0.0342,0.4835,19
alpha30_run3,41,400,10.0.0.5,1.0,424.7,0.0,0.7588,22,2,1,0.3,0.0342,0.4835,19
alpha30_run3,42,410,10.0.0.1,1.0,154.95,0.0,0.9268,153,0,0,0.3,0.0312,0.4849,19
alpha30_run3,42,410,10.0.0.2,1.0,129.25,0.0,0.9375,154,0,0,0.3,0.0312,0.4849,19
alpha30_run3,42,410,10.0.0.3,1.0,139.98,0.0,0.9307,140,0,0,0.3,0.0312,0.4849,19
alpha30_run3,42,410,10.0.0.4,1.0,133.77,0.0,0.9343,150,0,0,0.3,0.0312,0.4849,19
alpha30_run3,42,410,10.0.0.5,1.0,424.7,0.0,0.7711,22,2,1,0.3,0.0312,0.4849,19
alpha30_run3,43,420,10.0.0.1,1.0,154.95,0.0,0.9255,153,0,0,0.3,0.0324,0.4843,19
alpha30_run3,43,420,10.0.0.2,1.0,129.49,0.0,0.9368,155,0,0,0.3,0.0324,0.4843,19
alpha30_run3,43,420,10.0.0.3,1.0,124.44,0.0,0.9328,153,0,0,0.3,0.0324,0.4843,19
alpha30_run3,43,420,10.0.0.4,1.0,133.77,0.0,0.934,150,0,0,0.3,0.0324,0.4843,19
alpha30_run3,43,420,10.0.0.5,1.0,466.15,0.0,0.7798,23,2,1,0.3,0.0324,0.4843,19
alpha30_run3,44,430,10.0.0.1,1.0,154.95,0.0,0.9246,153,0,0,0.3,0.0311,0.4849,19
alpha30_run3,44,430,10.0.0.2,1.0,123.3,0.0,0.9373,164,0,0,0.3,0.0311,0.4849,19
