run,time,src,dest,path,hops,latency_ms,delivered,alpha
alpha30_run2,575,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,142.68,1,0.3
alpha30_run2,575,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,151.4,1,0.3
alpha30_run2,575,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,111.98,1,0.3
alpha30_run2,576,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,95.19,1,0.3
alpha30_run2,576,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,140.88,1,0.3
alpha30_run2,577,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,120.69,1,0.3
alpha30_run2,578,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,145.81,1,0.3
alpha30_run2,578,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run2,579,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,152.69,1,0.3
alpha30_run2,579,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,130.82,1,0.3
alpha30_run2,581,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,171.19,1,0.3
alpha30_run2,582,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run2,582,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,84.71,1,0.3
alpha30_run2,583,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run2,585,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run2,585,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,130.16,1,0.3
alpha30_run2,586,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run2,586,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run2,587,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,112.61,1,0.3
alpha30_run2,587,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,167.79,1,0.3
alpha30_run2,587,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,102.25,1,0.3
alpha30_run2,588,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2,1,0.0,0,0.3
alpha30_run2,588,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,114.4,1,0.3
alpha30_run2,588,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,137.12,1,0.3
alpha30_run2,588,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,139.43,1,0.3
alpha30_run2,588,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,105.41,1,0.3
alpha30_run2,589,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run2,591,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run2,593,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,132.49,1,0.3
alpha30_run2,594,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,130.05,1,0.3
alpha30_run2,594,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,172.94,1,0.3
alpha30_run2,595,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,122.54,1,0.3
alpha30_run2,595,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,122.52,1,0.3
alpha30_run2,596,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,78.51,1,0.3
alpha30_run2,596,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,36.91,1,0.3
alpha30_run2,596,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,128.66,1,0.3
alpha30_run2,596,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,132.85,1,0.3
alpha30_run2,596,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.3
alpha30_run2,597,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,139.75,1,0.3
alpha30_run2,598,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,87.04,1,0.3
alpha30_run2,599,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,165.97,1,0.3
alpha30_run2,599,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.3,1,0.0,1,0.3
alpha30_run3,0,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,113.32,1,0.3
alpha30_run3,1,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,139.71,1,0.3
alpha30_run3,1,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,119.21,1,0.3
alpha30_run3,3,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,54.92,1,0.3
alpha30_run3,3,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,159.93,1,0.3
alpha30_run3,4,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,417.05,1,0.3
alpha30_run3,4,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.3
alpha30_run3,4,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,4,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,323.68,1,0.3
alpha30_run3,5,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.3
alpha30_run3,7,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,52.92,1,0.3
alpha30_run3,7,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,53.39,1,0.3
alpha30_run3,8,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.3,1,0.0,1,0.3
alpha30_run3,8,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,78.92,1,0.3
alpha30_run3,8,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,110.11,1,0.3
alpha30_run3,9,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,100.16,1,0.3
alpha30_run3,9,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,165.07,1,0.3
alpha30_run3,10,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,93.64,1,0.3
alpha30_run3,10,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,267.66,1,0.3
alpha30_run3,10,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,144.36,1,0.3
alpha30_run3,11,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,127.81,1,0.3
alpha30_run3,11,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,125.83,1,0.3
alpha30_run3,12,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,66.1,1,0.3
alpha30_run3,12,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,12,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.3
alpha30_run3,12,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,149.28,1,0.3
alpha30_run3,13,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,14,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,330.25,1,0.3
alpha30_run3,14,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,15,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,66.41,1,0.3
alpha30_run3,17,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,102.53,1,0.3
alpha30_run3,18,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,130.06,1,0.3
alpha30_run3,18,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,70.9,1,0.3
alpha30_run3,18,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,83.84,1,0.3
alpha30_run3,18,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,93.94,1,0.3
alpha30_run3,19,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,299.66,1,0.3
alpha30_run3,19,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,102.95,1,0.3
alpha30_run3,20,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,122.59,1,0.3
alpha30_run3,20,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,20,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,129.95,1,0.3
alpha30_run3,21,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,110.49,1,0.3
alpha30_run3,21,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,127.65,1,0.3
alpha30_run3,21,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,154.0,1,0.3
alpha30_run3,21,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,110.54,1,0.3
alpha30_run3,21,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.5->10.0.0.2,2,483.2,1,0.3
alpha30_run3,22,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,120.18,1,0.3
alpha30_run3,24,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,24,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,117.79,1,0.3
alpha30_run3,28,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,110.88,1,0.3
alpha30_run3,28,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,138.84,1,0.3
alpha30_run3,28,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,165.97,1,0.3
alpha30_run3,28,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,100.84,1,0.3
alpha30_run3,28,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.3
alpha30_run3,30,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,31,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,99.02,1,0.3
alpha30_run3,31,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5,1,0.0,0,0.3
alpha30_run3,31,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,31,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,160.72,1,0.3
alpha30_run3,33,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,65.65,1,0.3
alpha30_run3,33,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,71.72,1,0.3
alpha30_run3,33,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,131.6,1,0.3
alpha30_run3,35,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,106.24,1,0.3
alpha30_run3,36,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,37,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,110.77,1,0.3
alpha30_run3,38,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,99.39,1,0.3
alpha30_run3,38,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,124.62,1,0.3
alpha30_run3,39,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,39,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,152.1,1,0.3
alpha30_run3,39,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,39,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,40,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,102.48,1,0.3
alpha30_run3,40,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,130.34,1,0.3
alpha30_run3,40,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,90.86,1,0.3
alpha30_run3,41,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,156.93,1,0.3
alpha30_run3,41,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,103.5,1,0.3
alpha30_run3,41,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,78.93,1,0.3
alpha30_run3,42,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,128.75,1,0.3
alpha30_run3,43,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5,1,0.0,0,0.3
alpha30_run3,44,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,110.8,1,0.3
alpha30_run3,44,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,121.63,1,0.3
alpha30_run3,44,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,189.37,1,0.3
alpha30_run3,44,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,46,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,148.33,1,0.3
alpha30_run3,46,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.3
alpha30_run3,46,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,100.39,1,0.3
alpha30_run3,46,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,60.75,1,0.3
alpha30_run3,46,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,72.06,1,0.3
alpha30_run3,47,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,71.67,1,0.3
alpha30_run3,47,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,162.22,1,0.3
alpha30_run3,47,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,123.39,1,0.3
alpha30_run3,47,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,124.76,1,0.3
alpha30_run3,47,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,128.54,1,0.3
alpha30_run3,48,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,48,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,150.76,1,0.3
alpha30_run3,48,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,121.98,1,0.3
alpha30_run3,50,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.3
alpha30_run3,50,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,101.42,1,0.3
alpha30_run3,50,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,50,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,115.38,1,0.3
alpha30_run3,51,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,103.07,1,0.3
alpha30_run3,51,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run3,51,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.3
alpha30_run3,52,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,121.88,1,0.3
alpha30_run3,52,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,138.13,1,0.3
alpha30_run3,52,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.5,1,0.0,0,0.3
alpha30_run3,52,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.3
alpha30_run3,52,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,139.81,1,0.3
alpha30_run3,53,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,54,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,100.52,1,0.3
alpha30_run3,54,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,130.1,1,0.3
alpha30_run3,55,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,120.71,1,0.3
alpha30_run3,55,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,147.66,1,0.3
alpha30_run3,55,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,131.98,1,0.3
alpha30_run3,56,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,89.19,1,0.3
alpha30_run3,56,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,104.53,1,0.3
alpha30_run3,57,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.3
alpha30_run3,57,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,57,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,57,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,132.54,1,0.3
alpha30_run3,57,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,132.63,1,0.3
alpha30_run3,57,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.1,1,0.0,1,0.3
alpha30_run3,57,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,92.8,1,0.3
alpha30_run3,58,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run3,58,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,119.77,1,0.3
alpha30_run3,58,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,139.75,1,0.3
alpha30_run3,58,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,172.32,1,0.3
alpha30_run3,59,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,120.69,1,0.3
alpha30_run3,59,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,42.49,1,0.3
alpha30_run3,60,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,131.13,1,0.3
alpha30_run3,60,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.2->10.0.0.3,2,135.67,1,0.3
alpha30_run3,60,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,98.47,1,0.3
alpha30_run3,60,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,442.19,1,0.3
alpha30_run3,60,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,155.1,1,0.3
alpha30_run3,60,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,123.1,1,0.3
alpha30_run3,62,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,120.8,1,0.3
alpha30_run3,62,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5,1,0.0,0,0.3
alpha30_run3,62,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,141.96,1,0.3
alpha30_run3,63,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3,1,0.0,0,0.3
alpha30_run3,64,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,150.27,1,0.3
alpha30_run3,64,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.3
alpha30_run3,64,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,199.28,1,0.3
alpha30_run3,65,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.3
alpha30_run3,65,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,111.12,1,0.3
alpha30_run3,65,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,121.21,1,0.3
alpha30_run3,66,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.3
alpha30_run3,66,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,173.31,1,0.3
alpha30_run3,66,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,93.8,1,0.3
alpha30_run3,66,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,123.56,1,0.3
alpha30_run3,67,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,165.71,1,0.3
alpha30_run3,68,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,167.57,1,0.3
alpha30_run3,70,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,162.26,1,0.3
alpha30_run3,70,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,101.89,1,0.3
alpha30_run3,70,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,104.67,1,0.3
alpha30_run3,70,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,81.59,1,0.3
alpha30_run3,70,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.3
alpha30_run3,71,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.3
alpha30_run3,71,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.4,1,0.0,1,0.3
alpha30_run3,71,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,58.79,1,0.3
alpha30_run3,71,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4,1,0.0,0,0.3
alpha30_run3,72,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,92.51,1,0.3
alpha30_run3,72,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,131.53,1,0.3
alpha30_run3,73,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,163.41,1,0.3
alpha30_run3,73,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,165.44,1,0.3
alpha30_run3,74,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.3
alpha30_run3,74,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,76,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,100.72,1,0.3
alpha30_run3,76,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,99.3,1,0.3
alpha30_run3,76,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,158.99,1,0.3
alpha30_run3,77,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,127.08,1,0.3
alpha30_run3,79,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,87.73,1,0.3
alpha30_run3,79,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,93.88,1,0.3
alpha30_run3,80,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.3
alpha30_run3,81,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,139.04,1,0.3
alpha30_run3,82,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,404.76,1,0.3
alpha30_run3,82,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.3
alpha30_run3,83,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,150.0,1,0.3
alpha30_run3,83,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5->10.0.0.4,2,362.28,1,0.3
alpha30_run3,83,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.1->10.0.0.3,2,154.19,1,0.3
alpha30_run3,85,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.3
alpha30_run3,85,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,135.25,1,0.3
alpha30_run3,86,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5,1,0.0,0,0.3
alpha30_run3,87,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,129.5,1,0.3
alpha30_run3,87,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,84.46,1,0.3
alpha30_run3,87,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,136.06,1,0.3
alpha30_run3,87,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,146.44,1,0.3
alpha30_run3,88,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,134.64,1,0.3
alpha30_run3,88,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,153.34,1,0.3
alpha30_run3,88,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,98.82,1,0.3
alpha30_run3,88,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,108.92,1,0.3
alpha30_run3,89,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.3
alpha30_run3,92,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,48.25,1,0.3
